Height,Weight,BodyFat,ExerciseWeight
183.6,76.3,28.3,67.5
178.6,90.8,17.8,97.5
176.4,80.3,23.9,72.5
190.6,50,18.5,37.5
170.6,72.4,17.8,57.5
184.3,63,23.2,50
175.9,54.3,12.2,37.5
187.2,50,10,40
193.9,102,23.4,122.5
177,66.1,26.6,45
184.4,75.8,18.1,75
181.8,80.1,22.6,77.5
172,59.5,29.9,27.5
182.4,50.6,16.3,32.5
182.9,110.9,23.4,130
184.1,90.6,15.5,102.5
178,94.6,16.9,102.5
180.9,89.1,15.4,97.5
168.5,83.4,13.3,80
176.4,112,15.4,132.5
185.6,60.3,13.3,55
188.9,50,10,42.5
175.8,103.6,16.8,117.5
181,115.6,19.6,140
182.3,80.6,17.3,82.5
182,82.5,24.8,80
185.4,110.7,15.7,137.5
161.8,83,14.2,72.5
179.5,53.6,17.2,35
182.4,91.4,28.2,92.5
170,62.9,20.5,40
196.7,100.9,21.1,125
181.6,60.5,28.6,37.5
195.6,108,26.5,132.5
172.1,54.2,13.1,32.5
170.9,119.3,17.8,137.5
182.2,74.9,19.2,70
163.2,97.5,15,97.5
182.1,83.8,27.7,80
181,89.5,19.2,95
190.2,90.4,24.5,100
187,101.1,30,110
175.8,82.6,15.1,82.5
169,87.1,21,80
197.1,70.4,10.3,85
172.1,81.1,17,75
169.5,96.6,25,92.5
169.2,94.8,15.8,97.5
191.2,106.4,18.6,132.5
174.8,86.4,21.9,82.5
172.5,63,18.2,42.5
181.4,82.2,17.2,85
177.9,81,16.9,80
173.2,96.5,17.8,102.5
187.5,74.5,21.3,72.5
190.7,58.1,24.6,45
189.9,58.8,20.5,50
187.7,80.3,18.7,85
184,61.3,21.6,47.5
162.2,65.3,17.1,40
196.7,82.2,15.2,100
183,75.9,21.5,72.5
186.1,50,17.3,35
191.1,107.1,15.3,137.5
194.3,110.2,24,137.5
184.2,76.1,16.2,77.5
184.4,101,11.3,125
174,79.2,16.4,75
180.3,87.7,23.9,87.5
171.5,79.9,19.6,70
172.8,98.3,25.4,97.5
171.1,98.8,20.4,102.5
178.4,112.1,13.5,135
190.5,89.3,24,97.5
211.7,74.9,18.4,97.5
181.9,110,22.7,127.5
166.5,93.8,22.1,87.5
192.6,88.8,18.9,105
177,59.7,25.1,35
173.4,76.5,16.5,70
182.1,50,28.1,20
167.6,73.5,17.4,57.5
182.2,50,16.6,30
179.1,66.6,18.1,55
181,93.3,20.7,100
183.8,50,14.8,35
180.7,73.7,18.9,67.5
180.2,55.1,23.7,32.5
182.8,54.4,22.5,35
184.2,50,24.5,25
169.7,94.8,17.7,95
165.7,80.6,17.3,67.5
179.4,98.9,17.5,110
165.7,122.5,10,145
180.9,58.3,15.3,45
189.4,67.9,19.8,65
186.1,86.9,19.2,95
169.5,66.8,16.9,47.5
171.4,58.3,24.4,30
183.3,107.8,15.6,130
176,64,16.6,50
176.8,106.2,14.1,125
186,99.1,13.3,120
170.1,86.9,20,80
176,74,22.7,62.5
172,77.4,16.9,70
169.6,94.8,13.6,100
171.4,80.5,16.8,72.5
186.8,92.9,20.9,105
180.5,54,13,40
171.2,54,19.1,27.5
177.7,58,13.6,42.5
163.6,75.1,18,57.5
172.7,72.4,15.7,62.5
201.5,89.8,16,115
179.1,83.4,16.8,85
187.3,98.2,16.8,117.5
179.3,93.3,13.4,105
183.5,69.7,26,57.5
186.6,72.5,24.5,67.5
169,61.7,11,45
179.7,74.4,22.2,65
195.8,70.8,21.4,75
172,62.4,29.4,32.5
174.3,90.7,15,95
176.9,92.2,18,97.5
182.7,106.9,26.8,120
185.2,63.4,30,45
192.7,89.8,21.9,102.5
185,96.4,25.5,105
179.4,97.6,14.3,112.5
192.6,67,24.4,62.5
187,128.1,30,150
165,91.6,19.5,85
205.3,79.1,17.8,100
197.7,64.8,30,57.5
178.3,99.4,18.4,110
183.8,90.1,23.3,95
193.2,103.3,14.8,132.5
178.3,117.5,22.8,137.5
187.3,92.4,15.1,110
191,111.8,22.6,137.5
169.9,50,22.5,20
174,63.1,15.8,47.5
189.2,86.3,21.1,95
184.6,70.8,15.9,70
189.2,96.9,21.4,112.5
178.7,81,15.3,82.5
177.1,88.8,24,87.5
160,86.8,15.7,75
168.5,57.4,30,20
180.5,77.5,27.7,67.5
188.2,61.9,22,52.5
185.3,88.6,21.9,95
178.7,73.1,19.5,65
177.3,58.9,13.8,45
182.2,86,15.6,92.5
180.8,50,28.3,20
194,57.7,27.4,45
181.5,69.4,20.1,60
165.2,50,19.7,20
167.3,105.8,20.6,110
195.2,91.1,19.8,110
168.3,97.6,20.4,97.5
187.6,103.7,28.3,117.5
177.3,76,20.7,67.5
178.3,50,21.3,25
178.7,50,13.7,30
192.2,90.4,22.8,102.5
178.1,116,22.5,135
179.7,75,23.7,65
164.7,70.1,17.8,50
182.1,51.4,19.3,30
185.3,86.8,23.8,90
182.4,94,24.7,100
194,64,19.7,62.5
180.6,94.6,18.2,105
183,90.7,24.3,95
196.5,97.2,23,117.5
164.5,60.4,20.7,30
175.4,60.5,17.2,42.5
194.3,86.6,24.2,97.5
189.4,110,19.2,137.5
186.8,95.9,15.6,115
188.3,96.4,27.7,105
183.3,81.1,15.3,85
196.3,77.1,21.8,85
183.8,70.8,21.2,65
182.4,70.4,22.9,60
181.6,66.4,21,55
181.9,89.3,28.8,87.5
168.4,79.2,18.8,67.5
187.7,116.3,20.3,145
178.7,107.8,18.1,125
198.2,58.6,12.6,62.5
179.2,79.4,25.3,70
184.2,67.2,16.9,62.5
182.5,81.5,15.5,85
173.7,69.5,18.8,55
189.9,83.7,22.8,90
199.1,76.7,20.7,87.5
179.9,90.1,14.6,100
177,50,17.4,25
176.4,112.8,17.7,132.5
161.1,65.8,20,37.5
178.2,70.2,15.3,62.5
182.5,96.2,21.6,105
190.5,99.9,20.2,120
189.6,77.9,23.5,80
175.8,78.2,23.4,67.5
177.2,93.4,15.8,102.5
191.2,50.4,16.8,40
178.3,65.7,17.7,52.5
174.9,72.4,17.4,62.5
193.9,76.8,20.9,82.5
190.4,94.1,22.8,107.5
180.2,104.3,25.2,115
174.1,71.8,29.5,50
159.9,89.6,27,70
185.9,87,15.2,97.5
171,88.7,14.3,90
160.4,66.4,15.7,40
195.8,85.2,15.2,102.5
186.5,50,17.8,32.5
168.6,81.5,18.2,72.5
167.9,69.5,20.5,50
188.7,73,24.7,70
171.2,82.6,10.2,82.5
193,71.4,21.5,72.5
186.2,100.6,20,117.5
185.4,94.6,29.5,97.5
184,59,21.2,45
181.9,72.6,20.2,65
188.8,50.9,11.4,42.5
175.5,95.2,14.1,105
180.9,77.8,11.6,82.5
187.5,84.2,18.6,92.5
185.6,76.6,17.8,77.5
168.1,91.4,13.3,92.5
175,105.8,18.9,117.5
182.5,89.9,22,95
175.9,99.5,21.4,105
197.7,91.9,21.4,112.5
176.1,100.6,19.9,110
178.4,72,11.6,70
187.7,108.7,15.6,137.5
183.3,70.9,18.8,65
178.5,98.5,14.4,112.5
172.4,50,24.7,20
183,50,17.1,32.5
190.4,93.4,19.3,110
184.8,76.7,20.4,75
172.2,58.2,14.6,37.5
197.4,100.8,30,120
165.5,50,14,20
164.2,93.5,21.3,85
189.6,83.7,18.8,92.5
182.3,108.7,15.6,132.5
174.5,98.5,28.3,97.5
169,87,14.8,85
203.2,50,24.4,42.5
181.2,92.9,19.3,100
185.3,86.7,13.9,97.5
183.2,56.1,22.8,37.5
184.3,65.8,21.1,55
185.4,57.8,20.2,45
187.3,84.6,14.9,95
176.2,73.5,15.7,67.5
177.1,75.8,21,67.5
162.6,51,21.7,20
172.2,89.5,22,85
182.7,105.4,19.9,122.5
190.5,80.9,20.7,87.5
186,63.6,10.3,62.5
176.6,71.2,18.3,60
167.4,68.4,27.7,40
152.2,80.2,15.8,57.5
191.5,72.8,19,75
174.1,72,22.8,57.5
175.5,107.1,18.2,120
181.3,50,24.8,22.5
165.9,67.4,22.9,42.5
176.5,64.4,15.2,52.5
200.2,50,20.7,42.5
185.1,65,24,52.5
183.6,99.1,19,112.5
164.2,95.1,22.9,87.5
202.4,87.3,13.6,115
165.8,50,26,20
199.2,70,22,75
158.8,80.6,15.4,65
194.1,80.9,26.7,85
196.2,85.8,19.8,100
171.8,102.2,25.6,102.5
184.2,50,13,35
185.5,50,20.4,30
171.9,90.9,22.7,87.5
165.5,73.3,17.7,55
166.8,74,18.7,57.5
185.4,72.2,27.9,62.5
179.1,87.7,18.5,90
174.4,50,23.9,20
189.7,79.3,28.7,77.5
185.1,119.7,20.5,150
172.4,78,22.1,65
168,50,16.1,20
185.2,98.7,27.7,107.5
174.6,50,14.5,27.5
181,65.7,18.1,55
195.8,71.6,23.9,72.5
185,50,10,40
171.4,68.6,21.8,50
181.6,86.3,21.3,87.5
170.5,107.4,19.9,115
196.1,84.9,21.3,97.5
174.4,113.5,18.4,130
182.1,86,15.9,92.5
183.1,69.8,18,65
181.6,50,20.4,27.5
160.4,81.7,23.2,60
165.5,75.2,17.1,60
175.5,80.2,27.7,67.5
183.2,72,10,75
178.6,62.9,16.4,50
170.4,92,23.7,87.5
166.5,88.3,20.1,80
176,111.7,22.1,125
175.3,77.3,10.8,77.5
185.1,63.8,17.5,57.5
176.7,96.5,23,100
186,75.6,23.3,72.5
174.1,94.4,22.1,95
177.4,135.1,17.2,150
176.5,50,29.2,20
172.2,56.5,16.6,32.5
186.3,99.1,21.7,112.5
171.9,50,14.7,25
174.8,76.7,10,75
179.3,50,14.5,30
167,70,21.3,47.5
176.8,85,26.2,77.5
172.9,53,24.6,22.5
176.1,112,24,125
179.4,80,18.8,77.5
172,81.5,15.9,77.5
177.8,50.4,24.6,22.5
193.1,62.9,20.6,60
179.7,107.9,17.5,127.5
191.5,58.7,30,42.5
183.5,88.9,21.8,95
187.7,71.9,13.9,75
172.3,85.3,17.4,82.5
181,101.2,21.2,112.5
181.3,75.8,14.3,75
173.9,81.9,15.6,80
171.8,82.4,10.2,82.5
165.1,77.5,15.7,65
195,82.4,17.6,95
170.3,67.9,20.9,47.5
193.5,50,20.2,37.5
175.3,74.1,15.7,67.5
171.4,90.8,23,85
186.2,91.5,23.9,100
173.7,70.6,18.8,57.5
185.7,65.1,22.9,55
176.7,73.1,18.2,65
184.8,84.5,15.3,92.5
170.3,99.7,27.3,97.5
188.3,81.5,24.1,82.5
184.9,70.3,21.3,65
170.8,77.6,21,65
206.4,96.7,27.5,122.5
185.4,76.6,22.5,75
202.9,72.1,16.1,87.5
196,56.4,27.6,45
178.1,71.1,24.7,57.5
175.9,107.3,14.1,125
176,57.9,16.1,40
161.7,87.1,10,82.5
173,92.6,19.5,92.5
182.5,73.9,15.5,72.5
195.3,112.8,25.7,142.5
172.3,97.3,19.7,100
188.8,75.5,23.8,75
167.5,108.6,18.2,117.5
174.1,107.3,14.3,122.5
175.4,84.6,10,90
183.7,50,18,30
184.6,98.2,24.9,107.5
189.6,82.3,20.1,90
187.7,79.5,10,92.5
182.4,85,13.7,92.5
183.9,76.8,23,72.5
195.9,67.9,10,80
174.9,77.2,22.2,67.5
187.7,78.3,22.1,80
161.9,66.1,15.3,42.5
184.1,118.9,27.7,140
175.2,80.9,22.2,72.5
180,86.5,16.7,90
190.4,105.2,17.6,130
181.6,102.2,17.8,117.5
188.9,97.1,10.1,122.5
194.7,55.2,23.5,45
183.9,50,20,30
191.7,122.5,17.8,150
176.7,103,23.8,110
179.9,85.4,17,90
174.8,73.3,16.2,65
190.4,70.5,21.2,70
184.1,56.2,12.9,47.5
174.9,74.3,16.7,65
181.5,77,25.8,67.5
190.4,76.3,10.9,87.5
179.6,99.2,16.9,112.5
170.5,82.2,26.1,67.5
181.3,77,19.9,72.5
160.2,65,16.5,37.5
187.7,62.7,18.6,55
175.8,116.2,18.5,137.5
175.3,83.5,20.5,80
188.8,65,21.9,57.5
166.3,80.7,23.4,65
199.5,122,18.8,150
175.2,59.4,25.5,32.5
174.8,68.3,17.5,55
190.2,103.3,22.5,122.5
187.1,105,20.6,125
204.5,76.4,24.5,87.5
177.9,80.5,15.4,80
178.8,53.4,24.1,27.5
165.2,83.7,17.7,72.5
176.7,83.7,19,82.5
172.8,93.6,22.6,92.5
175.5,78.5,24.9,67.5
162.6,68.9,25.3,40
196.6,84.4,22.5,97.5
165.8,100.8,30,92.5
152,65,18.9,30
168.1,55.5,11.2,32.5
174,69.7,16.7,57.5
168.5,60.1,17.3,35
191,63.4,18.1,60
178.6,102.5,19.3,115
180.3,64.1,19,52.5
186.1,80.6,19.4,85
182.9,50,28.7,22.5
189.8,93.2,30,100
168.9,95.1,21.8,92.5
174.5,109,16.7,125
186.7,88.7,21.5,97.5
154.7,77.2,18.8,52.5
166.2,72.5,20.3,52.5
185,92.6,23,100
175.2,74.3,13.5,70
189.4,82,18.6,90
188.1,82,15.8,90
168,64.8,24.9,37.5
184.1,103.2,17,122.5
192,71.8,21.4,72.5
181.5,60.7,21.1,45
170.2,99.9,30,95
188.8,92.9,19.4,107.5
186.4,70.3,12.1,72.5
185.4,66.3,22.1,57.5
187.2,79.4,27,77.5
150.1,91.1,21.8,70
188.8,105.1,12.5,135
198.1,105.4,24.5,132.5
184.4,79.5,16.1,82.5
181.9,80.1,19.9,80
187,64,22.4,55
183.4,82.2,13,90
186.5,50,16.2,35
180,114.2,22.3,132.5
172.3,89.5,18.9,87.5
170,97.8,17.2,102.5
170,76.8,19.6,62.5
166.3,86.6,16.8,80
169.3,68,12.5,55
197.6,64.5,20.8,65
187.5,71.1,22.3,67.5
173.7,120.5,22.6,137.5
176.1,107.1,25.5,115
181.1,81.8,17,85
173.4,50,22.8,20
180.7,127.6,22.2,150
187.8,75,23.2,72.5
179.6,52.7,30,22.5
183.4,68.7,17.4,62.5
188.9,50,12.6,40
177.3,103.5,23.1,112.5
182.8,100.7,12.2,122.5
176.9,116.1,19.9,135
179.7,107.7,21.8,122.5
176.8,96.6,19,102.5
174.7,66.6,22,47.5
181.7,81.7,18.4,82.5
185.7,91.9,14.3,107.5
181.5,73.4,21.5,65
185,88.5,10,105
172.6,60.1,17.7,40
168,82.5,12.6,77.5
184.2,72,15.5,70
186.9,85.7,25.2,87.5
180.5,50,14.5,32.5
193.5,89.6,14.8,110
189.1,95.6,30,102.5
206.8,68.6,17.6,82.5
178,89.9,16.6,95
170,122.7,27.8,135
172.6,67.2,18.5,50
174.3,50,20.1,22.5
184.8,104.5,28.4,115
158.4,79,24.6,52.5
193.2,58.5,22.5,50
177.6,90.9,25.8,90
177.5,50,10,32.5
169.2,98.5,12.1,107.5
178.9,75.3,18.1,70
180.1,63.1,25.9,42.5
178.8,71.3,22.9,60
183.4,110.4,20.3,132.5
174.1,75,25.8,60
171,56,28.3,22.5
185.5,88.7,16.2,100
181,64.6,13.6,57.5
182,72.8,20.8,65
190.6,60.7,13.1,60
169.8,64.4,25.5,37.5
171.4,113.2,24.9,122.5
192.6,104.3,15.2,132.5
165.2,78.8,15.9,65
166.9,89.7,27.1,77.5
188.2,71.3,28.1,62.5
182.4,54,30,27.5
181.1,88.4,15.4,97.5
179.1,57,15.5,42.5
180.3,52.6,16.2,35
179.1,56.9,28.3,30
193.6,84.2,21.6,95
176,99.9,14.5,112.5
178.4,78.8,19.9,75
197.9,75.8,16.8,87.5
180.3,77.5,30,65
202.3,59.6,25.6,57.5
179,77.8,16,75
193.7,86.1,10,107.5
163.4,75.4,26.4,50
181.5,72.9,16,70
164.2,74.2,23.2,52.5
188.4,86.5,16.2,100
167.9,108.7,21.6,115
182.8,117.1,21,142.5
177.2,84.3,28.1,75
168.4,119,23.3,130
163.8,93.2,22.2,85
174.9,84.2,24.2,77.5
197.4,78.2,21.6,87.5
177.1,58.7,18.3,40
189.2,111.2,14.8,142.5
179.4,57.9,16.8,42.5
188.8,54.9,19.4,42.5
161.7,82.2,18.6,67.5
176,90.8,18.2,95
189.5,75,23.7,75
178.4,90,20.1,92.5
179.1,50,13.1,32.5
175.7,95.3,16.6,102.5
191.5,84.3,11.4,102.5
183,93.3,12.2,110
180.4,88.4,13.1,97.5
186.4,69.1,20.2,65
185.9,86.1,20.2,92.5
182.1,95,19.9,105
195.5,69.2,25.5,67.5
179.4,90.1,18.8,95
182.8,65.3,11.8,62.5
173.6,61.1,20.4,40
181.5,70,15.2,65
195.9,106.5,24.9,132.5
173.6,77.1,21.4,65
168.7,90.1,17.8,87.5
190,90.3,15.3,107.5
178.5,110.2,22,125
181,117.6,15.2,145
179.5,57.3,26.9,32.5
180.8,83,14.3,87.5
188.5,73.7,10.8,82.5
171.6,60.9,22.7,35
169.9,77,22.9,60
180.8,68,20,57.5
163.9,96.4,22.4,90
166.3,98.5,23.7,95
198.7,74.6,21.7,82.5
187.6,77.3,19.1,80
179.9,72,22.6,62.5
192.4,85.2,22.9,95
169.6,62.1,22.2,35
176.8,50,13.7,30
186.2,68.2,14.8,67.5
188.9,79.5,13.7,90
185.1,59.9,24.3,45
154.6,90.6,24.3,70
170.3,64.7,10,52.5
184.8,50,25.1,25
176.4,79.1,11.2,80
205.4,68.8,14.7,85
189.3,88.8,24.8,95
185.6,136.7,21.4,150
168.8,58.3,21.8,30
179.6,91.9,18.2,100
182.4,93,24.5,97.5
191.3,91,18.3,107.5
188.8,84.8,13,100
190.3,66.5,21.7,62.5
170.8,85.6,17,82.5
194.1,68.4,26.4,65
166.2,70.9,25.2,45
174.6,67.1,15,55
184.3,61.6,21.1,50
178.5,86.9,25.5,82.5
169.9,78.4,22.1,65
171.8,79.8,19.3,70
164.5,100.6,23.1,97.5
185.3,85.8,12.2,97.5
192.6,98.9,30,112.5
179,65.3,24.6,47.5
176,70.3,18.1,60
165.3,79.7,18.6,65
189.1,86.6,26.8,90
202.1,60.8,27.3,57.5
162,93.1,15.8,87.5
169.4,93.3,20.6,90
173.2,90.9,21.9,87.5
174.4,78.6,14.2,75
182.3,114.5,20.3,137.5
196.1,66.3,12.5,75
190.1,78.5,22.7,80
185.3,106.7,18.2,130
172.8,93.5,25,90
168.8,97.2,22.7,95
172,64,24.2,40
195.5,115.9,30,142.5
179.4,75,23.2,65
175.5,61.1,20.3,40
178.2,52.9,21.8,27.5
188.2,76.7,21.3,77.5
166.9,116.2,19.4,127.5
194.1,112.8,22.2,142.5
181.6,69.4,19.4,60
177.8,86.4,20.4,85
184.4,63.5,18.6,55
182.2,50,19,30
176.6,100.4,20.5,107.5
177.5,62.1,21.6,42.5
171.3,57.7,24.5,27.5
186.6,107.1,25.3,125
174.7,85.2,24.9,77.5
170.4,50,20.8,20
181.7,79.3,22.9,75
193.3,112.7,21.3,142.5
179.5,76,20.2,70
173.9,60.2,14.8,42.5
184,64.2,12.7,60
199.4,86.1,19.6,105
165.5,62.9,19.1,37.5
183.8,50,20.1,30
182.1,96.1,19.2,107.5
191.6,80.2,12.5,95
189.9,65,18.9,60
178.1,98.6,20.7,107.5
163.2,110.5,23.7,112.5
188.1,101.3,15.1,125
171.6,58.7,10,42.5
170.5,98,16.4,102.5
191.5,99.5,30,112.5
170.9,109.8,17.4,122.5
194,60.9,23.4,55
183.4,77.6,20.8,75
183.2,81,25.3,77.5
183.1,65.5,18.2,57.5
163.6,89,20.3,77.5
162.2,67.6,24.9,37.5
182.2,60.9,25.1,42.5
185.7,83.8,17.5,90
180.8,86.1,15.8,92.5
171.8,89,18.2,87.5
180.2,80.8,30,70
179.2,77.4,18.5,72.5
170.4,88.4,14,87.5
190.1,105.2,10.3,137.5
162.7,64.8,20.1,37.5
185.9,87.4,23.6,92.5
183.8,76,20,75
190.1,70.1,13.1,75
169.9,103.2,13.6,112.5
181,87.5,23.6,87.5
201.7,77.2,21.5,90
186.6,85,24.6,87.5
181,62.9,10.6,57.5
185.4,66.1,17.2,60
180.9,75.3,19.2,70
201.9,61.5,23.2,62.5
189.8,50,19.2,35
179.1,85.4,20,85
182.5,51.9,19.8,32.5
176.1,96.1,17.6,102.5
192.1,92.9,28.3,102.5
165.9,68.2,18.7,47.5
164,82.2,13.5,72.5
194.6,84.7,14.7,102.5
201.5,51.1,19.3,47.5
184.7,97.4,11.7,117.5
181.1,110.4,21,130
186.6,74.5,17.7,75
173.5,54.1,28.2,20
181.7,55.4,16.2,40
180.4,99.6,13.9,115
186.3,67.6,13.6,67.5
164.4,84.1,28.7,62.5
174.9,103.8,24.9,110
188.4,93.4,12,115
173.2,82.2,24.6,72.5
170.1,105.3,17.4,115
200.4,83.8,21.7,100
180.4,74,25.3,62.5
174.2,92.1,16.5,95
163.1,82.7,10,75
187.3,126,28.5,150
187,74,19.9,72.5
177,81.1,14.1,82.5
169,108.7,20.5,117.5
179.8,87.2,24.9,85
171.6,50.2,19.8,20
170.6,119.3,21.2,135
179,114.9,16.9,137.5
169.5,94.2,20.9,92.5
182.5,85.9,15.1,92.5
186.1,79,20.5,80
171.6,72.8,24.9,55
166.3,87.2,18.5,80
195.6,53,22.6,42.5
170.6,80.5,21.5,70
173.4,64.7,26.7,40
182.1,92.7,13.6,105
186,108.7,24.3,127.5
177.4,98.3,12.3,112.5
184.6,97.7,27.6,105
176,95,13.5,105
170.3,77.5,17.7,67.5
194.3,72.6,18.5,77.5
204.9,63.4,22.3,67.5
197,86.9,22.4,102.5
181.4,109.7,20.8,127.5
198.3,96.7,21.1,120
183.6,101.5,17.4,120
175.2,100.1,24.7,102.5
184.7,67.6,20,60
179.1,53.4,18.9,32.5
170.2,102.2,25.4,102.5
171,63.7,20.2,42.5
188,97.7,18.1,115
161.5,60.1,25,22.5
186,100,25.4,112.5
163.7,89.2,21.3,77.5
158.8,57.3,24.2,20
161.6,98.1,21.4,92.5
199.7,102.5,19.5,132.5
178,50,15.4,27.5
180.9,85.5,21,87.5
194.2,91.5,21,107.5
189.3,109.3,23.7,132.5
166.1,108.5,24.4,110
188.7,100.2,18.7,120
181.8,95,19.2,105
176.6,98.7,23.7,102.5
180.2,92,24.3,95
192.8,99.3,19.7,122.5
171.1,92.2,18.6,92.5
184,104.1,20,122.5
179.9,99.4,18.1,112.5
162,68.7,22,40
172,100.2,19.9,105
181.9,73.8,14.8,72.5
193,86.7,22.6,97.5
190,50,10,42.5
186,60.7,27,42.5
171.8,85.3,18.1,80
198,90.4,21,110
182.2,56.9,23,37.5
169.9,94.7,15,97.5
178.2,105.5,24.6,115
189,83.8,20.6,90
180.1,50,22.4,25
188.9,90.6,22.7,100
191,80,23.1,85
184,68,20.7,60
171.4,75.5,13.9,67.5
181.4,110.7,16.1,135
180.5,60.2,19.2,45
198.6,110.2,10,150
163.7,94.8,19.5,90
178.7,127.8,18.5,150
174.2,73.8,22.7,60
183.4,90.9,11.4,105
155.6,80.6,18.6,60
191.1,76,27.7,72.5
180.1,101.1,14.4,117.5
161.6,80.9,14.8,67.5
176.4,77.9,17.1,72.5
186.1,61.1,19.7,50
164.1,96.9,30,85
180,122.3,19,150
169.4,69.6,15.7,55
174.4,92.4,15.6,97.5
180.3,70.3,24.2,57.5
181.8,80.6,22.3,77.5
175.3,82.7,23.4,75
182.7,67.8,22.3,57.5
188.2,105.6,15.1,132.5
177.2,93.7,15.4,102.5
194.3,115.9,26.1,145
194.6,109.5,20.7,140
175.7,79.4,23.1,70
173.6,86.7,21.2,82.5
163.4,81,20.2,65
178.7,65.5,20.8,50
176.4,76.2,21.7,67.5
187.8,95,19.2,110
164.9,86.2,16.7,77.5
177.2,54.8,19.8,32.5
189.7,90,22.3,100
172.7,74,20.5,60
172.4,95.7,13.6,102.5
165.5,69.6,18.3,50
206.2,88.3,26.9,107.5
172.5,51.5,24.8,20
167,87.2,16,82.5
172,96.2,17.5,100
172.3,93.3,25,90
177.3,50.5,19.2,25
188.3,50,21.2,32.5
177,69.3,24,52.5
170.8,67.5,20.6,47.5
165.5,81.2,21.7,65
180.2,61.6,28,40
180.4,72.4,18,67.5
195.3,79.5,24.1,85
180.9,89.3,25.5,90
179,75.7,19.9,70
169.5,96.9,15.9,100
176.9,124.2,13.9,150
175.6,71.9,13.6,65
176.3,105.1,16.5,120
170.4,86,14.2,85
185.4,71,22.8,65
178.6,50,27.2,20
178,86,19.9,85
162.9,66.8,18.7,42.5
184.9,104.6,22.5,120
184.9,74.8,16.8,75
171.6,94,29.2,85
189.9,61,23.4,50
166.4,79.1,19.1,65
179.8,76.6,21.1,70
177.3,115.6,19.6,135
166.8,110.3,15.1,122.5
181.9,102.3,18.3,117.5
197,60.8,25.3,55
180.7,91.7,20.6,97.5
175.4,89.8,22.6,87.5
184.5,79.5,15.6,85
181.1,96.4,17.3,107.5
180.3,100.5,15.1,117.5
175.7,110.8,23.9,122.5
194.2,91.2,23.8,105
184.6,69.5,21,62.5
174.7,97.7,18.3,105
178.9,89.7,12.9,100
172.6,89.2,20,87.5
173.9,90.3,24.9,85
173.6,65.2,23.7,42.5
168.7,50,20.1,20
187.8,52.9,19.8,37.5
177.1,97.4,13.6,110
185.5,100.3,12.2,122.5
173.3,100,18.5,107.5
179.4,66.3,17.3,55
172.9,78,24.8,65
187.2,84.7,27.6,85
177.5,68.4,16.4,57.5
172.7,61,18,40
163.6,107.8,22,110
182.8,92.8,20.5,100
172.9,87.6,29.7,75
179.8,99.7,20.3,110
175.1,70.5,22.6,55
189.5,50,20,35
185.4,67.1,20.3,60
184.5,61.9,15.7,55
173.8,82,16.3,77.5
184.7,67.7,20.2,60
197.1,68.9,26.8,67.5
171.7,93,18.3,95
181.7,91.3,13.6,102.5
163.5,89.1,21.4,77.5
194,66,17.7,67.5
176,90,25.4,87.5
187.8,64.3,21,57.5
162.8,87,21.7,72.5
198,68.9,18.5,75
176.4,99.4,22.9,105
185.5,66.9,17.9,62.5
181.5,79,22.8,75
177.4,72,25.9,57.5
196.9,78.5,27.4,82.5
163.5,104.1,10,112.5
183,98.1,15.7,115
189.1,50,22.3,32.5
179.7,50,15.8,30
178.8,80.2,24.3,72.5
178.6,88,16.7,92.5
167.7,89.9,20.6,82.5
180.4,50,26.2,22.5
185.1,60.2,18.3,50
180.7,80.1,14.4,82.5
177.3,72.3,20.8,62.5
175.1,111.8,21.5,125
177.2,83.2,18.8,82.5
192.6,102.5,18.5,127.5
159.1,73.1,21,47.5
180.4,95.2,19.1,105
176.7,74.9,22.2,65
194.6,77.8,18.9,87.5
180.6,86.7,23.1,87.5
194.8,75.7,23.5,80
158.8,50,21.9,20
184.6,50,12.7,37.5
182.8,94.5,28,97.5
193.9,82.9,24.9,90
163.6,72.9,24.1,47.5
178.4,95.8,18,105
180.7,59.2,27.7,35
175,87.4,14.3,90
192.2,110.7,18.9,140
176.6,83.4,16.1,82.5
200.3,81.8,17.9,100
190.5,76.9,23,77.5
189.5,94.5,14.2,115
185.6,83.4,12.2,95
169.4,104.9,25.5,105
175.7,85.5,21.1,82.5
185.7,50.5,23.6,30
186.8,83.5,19.8,90
193.1,150,19.8,150
175.3,50,13.7,27.5
171.4,79.4,17.4,70
188.6,60.8,17.2,55
171.9,103.6,14.4,115
188.7,85.5,20.9,92.5
192,75.3,24.2,75
184.6,66.3,17.8,60
176.4,100.9,10,117.5
180.4,104,15.7,122.5
185.9,71.9,22.7,67.5
180.1,65.1,29.9,42.5
202,96.7,16.8,127.5
170.1,58.7,13.2,37.5
170,73.2,30,50
170.2,107.1,20.3,115
174.1,81.1,17.9,75
158.2,50,24.6,20
173.7,68.1,18.4,52.5
173.5,102.9,27.8,105
180.8,84.5,14.4,90
184.2,75.9,30,65
167.6,109,22.5,115
189,61.1,16.1,55
198,85,16.2,105
177.9,69.3,19.2,57.5
195.7,98.4,27.2,115
182,80.3,21.5,77.5
199.9,69.4,20,75
191.2,72,21.3,72.5
164.4,83.9,20.1,70
180.2,105.1,21.2,120
190.5,77,22.3,80
180.3,115,28.9,130
179.6,68.6,25.9,52.5
192.7,64.8,14.9,67.5
172.9,68.7,30,42.5
180.2,50,27.9,20
